115,278,430,406,536,589,634,443,437,727,712,680,820,914,882,781,924,1026,1041,996,1196,1107,1235,1327,1174,1442,1516,1515,1581,1628,1728,1799,1858,2001,2098,2297,2189,2433,2527,3068,3154,3167,3030,3627,3518,3588,3966,3855,3815,4540,3643,4965,4172,6036,6011,4848,7128,6899,6776,7363,6578,7626,8665,8823,9261,9580,9730,9370,9340,9296,9834,11184,10355,10149

0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,3,539,1486,9,320,10,627,5511,8,24,16,993,1291,1081,1376,2148,12,13,7,1431,576,613,711,483,453,586,3708,1027,310,1065,983,338,439,352,546,8,52,23,21,23,22,16,16,16,22,289,291,283,241,169,341,128,91,323,123,312,96,106,531,5816,5140,18,17,11,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,8,9,7,8,9,10,1360,1360,1393,1366,597,421,365,401,229,219,114,111,145,140,11,12,16,11,12,11,10,11,12,13,7,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,111,13,21,80,3591,250,225,225,222,264,228,222,225,225,223,227,223,23,23,18,71,758,13,1,0,1,0,319,3,3,0,0,0,0,0,0,0,25,12,12,11,6,5,11,11,15,10,10,12,11,13,10,10,16,11,10,15,10,10,10,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,12,99,69,87,15,15,18,11,77,574,612,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45,208,25,1868,40,22,30,38,365,245,265,220,246,232,222,223,227,220,216,1209,212,215,295,266,24,98,38,33,31,27,30,24,18,15,21,26,21,22,21,27,27,22,7,63,46,52,56,55,54,57,51,52,54,56,67,62,63,64,92,64,64,87,64,59,87,78,73,102,68,67,91,67,69,87,77,63,62,71,101,72,104,66,62,66,104,65,77,65,67,61,96,67,107,77,68,63,67,65,54,56,47,39,57,58,46,65,62,90,62,60,4,7,8,8,8,9,8,7,7,9,5,7,6,6,6,5,7,6,7,6,6,4,6,6,8,7,5,5,7,6,16,7,6,7,7,9,9,7,7,6,6,5,7,7,7,7,9,9,6,7,7,8,7,7,7,7,7,6,6,6,8,7,6,7,6,6,5,7,7,7,17,7,6,5,7,10,7,7,5,7,7,6,6,6,6,7,7,6,433,66,57,75,62,60,71,60,117,72,77,42,50,52,56,66,62,60,65,29,27,34,65,32,29,28,26,31,26,28,31,31,21,26,28,26,26,21,25,23,25,28,21,44,41,39,47,38,41,39,40,44,44,2,1,0,16,15,24,26,3,2,4,2,3,2,3,3,2,3,2,2,3,2,3,2,4,21,36,26,27,26,31,41,17,41,28,30,27,25,29,32,26,31,30,30,24,23,33,29,24,10,36,9,13,8,10,21,1,0,1,1,0,1,1,0,0,3,2,2,3,4,3,3,3,9,2,4,3,3,4,3,3,3,3,3,3,4,5,3,20,3,2,2,4,3,11,5,202,213,221,214,320,88,108,104,115,107,118,37,30,33,31,82,56,64,31,30,34,70,22,232,9,1,2,23,7,5,6,7,94,106,95,98,117,101,909,73,24,26,23,23,680,629,682,741,775,887,784,565,69,39,44,48,38,41,53,64,81,54,61,65,70,56,60,76,61,87,88,119,75,51,9,17,104,82,93,80,87,66,20,3,17,3,5,18,3,4,3,18,2,19,3,4,15,4,14,101,526,517,500,516,550,483,513,493,545,561,503,491,480,521,472,483,554,530,148,127,151,176,58,35,34,28,27,28,21,49,64,30,29,105,96,67,350,233,285,353,422,390,343,5,5,114,57,635,344,604,348,11055,676,604,686,681,142,125,119,101,960,41,55,126,102,27,27,29,27,34,32,28,27,29,821,829,100,114,101,112,94,103,769,7822,97,97,94,100,103,95,102,112,97,114,99,100,97,110,98,99,114,99,111,98,97,11,12,12,11,11,14,13,15,22,11,44,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,19,12,5,5,4,4,4,4,5,5,4,6,102,5,5,5,5,5,5,5,5,6,5,5,5,4,5,8,9,7,5,5,4,0,0,0,0,5,0,0,0,0,0,166,0,172,0,153,0,0,0,0,0,0,0,0,0,129,0,178,0,148,0,153,0,6,0,6,5,7,5,6,1333,2408,5,6,1329,2444,1327,2459,1324,1360,1344,555,633,554,634,555,15,15,16,15,1598,1936,121,113,67,71,625,620,157,135,154,135,14,9,692,622,835,731,3,0,55,0,2927,2223,1801,1585,1955,1638,1795,1522,1848,1542,1823,1578,1735,1689,1764,1664,1845,1714,2393,1961,2068,1939,2213,1951,2587,2167,2377,2418,2565,2229,2622,2386,2433,2379,3046,2559,2769,2592,3872,3492,46,37,5438,4395,5464,4365,5439,4376,3860,3546,4234,7183,0,0,0,0,4520,7169,88,103,1607,1795,4068,4520,3175,3982,3932,4370,3915,4417,3913,4385,3931,4384,5414,4224,5424,4222,5504,4225,5434,4240,5429,4390,3970,4509,3957,4442,3913,4346,419,478,3990,4425,5426,4412,3916,3908,3999,1973878,914475,4016,4407,3958,4409,3939,4428,3912,4380,52,47,93,101,77,94,70,94,84,101,78,86,72,95,82,86,73,102,78,97,83,95,78,96,68,93,86,102,98,102,101,108,45,57,33,57,34,47,34,54,34,36,34,37,33,55,36,47,36,50,0,0,1,2,15,11,92,84,89,85,105,86,72,70,106,103,108,103,117,110,119,102,124,96,112,108,97,97,96,95,16,13,15,16,14,15,14,11,10,10,11,18,11,10,12,15,12,15,14,16,14,14,18,16,32,15,14,15,13,16,14,13,11,14,13,15,13,14,11,15,12,15,13,17,16,14,15,10,11,10,10,15,13,37,31,39,36,4,7,4,4,5,8,4,10,4,16,4,3,3,3,5,4,4,8,3,3,5,3,6,4,4,7,7,5,4,4,6,3,5,16,5,4,2,1,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,5,2,2,2,2,2,2,30,6,2,2,2,2,2,3,2,2,2,3,3,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,4,0,33,0,34,0,1335,0,1053,0,1142,0,917,0,907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126,123,132,137,176,142,205,148,215,198,223,38,29,39,39,363,247,317,394,261,341,1422,2324,1369,2286,186,199,183,189,183,164,205,135,206,114,178,135,223,207,204,109,188,101,212,123,182,92,207,124,131,91,109,98,963,629,1044,1110,129,138,145,133,1002,1182,969,1050,4,4,4,5,5,4,5,4,0,5,4,0,0,0,0,0,0,0,5,4,4,3,118,104,135,120,963,832,985,723,120,125,123,92,172,135,135,98,156,107,130,107,125,113,145,97,132,100,133,104,122,104,141,85,4,3,4,3,4,3,6,9,6,5,6,5,137,106,28,16,23,18,23,19,23,18,23,16,22,22,25,18,26,23,24,16,964,850,892,770,969,862,970,711,27,21,21,21,24,21,21,15,22,16,23,17,6,5,6,5,7,5,1,94,287,156,130,198,111,2840,1860,2261,1501,1601,1231,1335,1108,1445,1081,
